country_name,election_date,party_name_short,vote_share,Populist,Far right,Far left,Eurosceptic
Greece,2012-05-06,LAOS,2.89,True,True,False,True
Greece,2012-05-06,DISY,2.55,False,False,False,False
Greece,2012-05-06,DX,2.15,False,False,False,False
Greece,2012-05-06,D-FS,1.80,False,False,False,False
Greece,2012-05-06,AASA,1.19,False,False,False,False
Greece,2012-06-17,ND,29.66,False,False,False,False
Greece,2012-06-17,SYRIZA,26.89,True,False,True,True
Greece,2012-06-17,PASOK,12.28,False,False,False,False
Greece,2012-06-17,ANEL,7.51,True,False,False,True
Greece,2012-06-17,LS-CA,6.92,False,True,False,True
Greece,2012-06-17,DIMAR,6.26,False,False,False,False
Greece,2012-06-17,KKE,4.50,False,False,True,True
Greece,2012-06-17,DX,1.59,False,False,False,False
Greece,2012-06-17,LAOS,1.58,True,True,False,True
Greece,2015-01-25,SYRIZA,36.34,True,False,True,True
Greece,2015-01-25,ND,27.81,False,False,False,False
Greece,2015-01-25,LS-CA,6.28,False,True,False,True
Greece,2015-01-25,TP,6.05,False,False,False,False
Greece,2015-01-25,KKE,5.47,False,False,True,True
Greece,2015-01-25,ANEL,4.75,True,False,False,True
Greece,2015-01-25,PASOK,4.68,False,False,False,False
Greece,2015-01-25,KIDISO,2.46,False,False,False,False
Greece,2015-01-25,EK,1.79,False,False,False,False
Greece,2015-01-25,Tel,1.77,False,False,False,False
Greece,2015-01-25,LAOS,1.03,True,True,False,True
Greece,2015-09-20,SYRIZA,35.46,True,False,True,True
Greece,2015-09-20,ND,28.10,False,False,False,False
Greece,2015-09-20,LS-CA,6.99,False,True,False,True
Greece,2015-09-20,PASOK,6.28,False,False,False,False
Greece,2015-09-20,KKE,5.55,False,False,True,True
Greece,2015-09-20,TP,4.09,False,False,False,False
Greece,2015-09-20,ANEL,3.69,True,False,False,True
Greece,2015-09-20,EK,3.43,False,False,False,False
Greece,2015-09-20,LE,2.86,False,False,False,False
Hungary,1998-05-24,MSZP,32.90,False,False,False,False
Hungary,1998-05-24,Fi-MPSz,29.50,False,False,False,False
Hungary,1998-05-24,FKgP,13.10,False,False,False,False
Hungary,1998-05-24,SzDSz,7.60,False,False,False,False
Hungary,1998-05-24,MIEP,5.50,True,True,False,True
Hungary,1998-05-24,MMP,4.00,False,False,True,True
Hungary,1998-05-24,MDF,2.80,False,False,False,False
Hungary,1998-05-24,KDNP,2.30,False,False,False,False
Hungary,1998-05-24,none,2.30,False,False,False,False
Hungary,2002-04-21,MSZP,42.05,False,False,False,False
Hungary,2002-04-21,Fi-MPSz,41.07,True,True,False,True
Hungary,2002-04-21,SzDSz,5.57,False,False,False,False
Hungary,2002-04-21,MIEP,4.37,True,True,False,True
Hungary,2002-04-21,KDNP,3.90,False,False,False,False
Hungary,2002-04-21,MMP,2.16,False,False,True,True
Hungary,2006-04-09,MSZP,43.20,False,False,False,False
Hungary,2006-04-09,Fi+KDNP,42.00,True,True,False,True
Hungary,2006-04-09,SzDSz,6.50,False,False,False,False
Hungary,2006-04-09,MDF,5.00,False,False,False,False
Hungary,2006-04-09,MIEP,2.20,True,True,False,True
Hungary,2010-04-25,Fi+KDNP,52.73,True,True,False,True
Hungary,2010-04-25,MSZP,19.30,False,False,False,False
Hungary,2010-04-25,Jobbik,16.67,True,True,False,True
Hungary,2010-04-25,LMP,7.48,False,False,False,False
Hungary,2010-04-25,MDF,2.18,False,False,False,False
Hungary,2014-04-06,Fi+KDNP,44.87,True,True,False,True
Hungary,2014-04-06,MSZP,25.57,False,False,False,False
Hungary,2014-04-06,Jobbik,20.22,True,True,False,True
Hungary,2014-04-06,LMP,5.34,False,False,False,False
Hungary,2014-04-06,MMP,0.56,False,False,True,True
Hungary,2018-04-08,Fi+KDNP,49.28,True,True,False,True
Hungary,2018-04-08,Jobbik,19.06,True,True,False,True
Hungary,2018-04-08,MSZP,11.91,False,False,False,False
Hungary,2018-04-08,LMP,7.06,False,False,False,False
Hungary,2018-04-08,DK,5.37,False,False,False,False
Hungary,2018-04-08,MM,3.06,False,False,False,False
Hungary,2018-04-08,MKKP,1.73,False,False,False,False
Hungary,2018-04-08,Egyutt,0.66,False,False,False,False
Hungary,2018-04-08,one-seat,0.46,False,False,False,False
Ireland,2002-05-17,FF,41.48,False,False,False,False
Ireland,2002-05-17,FG,22.48,False,False,False,False
Ireland,2002-05-17,Lab,10.77,False,False,False,False
Ireland,2002-05-17,SF,6.51,True,False,True,True
Ireland,2002-05-17,PD,3.96,False,False,False,False
Ireland,2002-05-17,Green,3.85,False,False,False,False
Ireland,2002-05-17,SP,0.80,False,False,True,True
Ireland,2002-05-17,I-MH,0.46,False,False,False,False
Ireland,2002-05-17,no-seat,0.26,False,False,False,False
Ireland,2007-05-24,FF,41.56,False,False,False,False
Ireland,2007-05-24,FG,27.32,False,False,False,False
Ireland,2007-05-24,Lab,10.13,False,False,False,False
Ireland,2007-05-24,SF,6.94,True,False,True,True
Ireland,2007-05-24,Green,4.69,False,False,False,False
Ireland,2007-05-24,PD,2.73,False,False,False,False
Ireland,2007-05-24,SP,0.64,False,False,True,True
Ireland,2011-02-25,FG,36.10,False,False,False,False
Ireland,2011-02-25,Lab,19.45,False,False,False,False
Ireland,2011-02-25,FF,17.45,False,False,False,False
Ireland,2011-02-25,none,12.17,False,False,False,False
Ireland,2011-02-25,SF,9.94,True,False,True,True
Ireland,2011-02-25,Green,1.85,False,False,False,False
Ireland,2011-02-25,SP,1.21,False,False,True,True
Ireland,2011-02-25,PBPA,0.97,False,False,False,False
Ireland,2011-02-25,one-seat,0.50,False,False,False,False
Ireland,2016-02-26,FG,25.52,False,False,False,False
Ireland,2016-02-26,FF,24.35,False,False,False,False
Ireland,2016-02-26,SF,13.85,True,False,True,True
Ireland,2016-02-26,none,11.14,False,False,False,False
Ireland,2016-02-26,Lab,6.61,False,False,False,False
Ireland,2016-02-26,IA,4.21,False,False,False,False
Ireland,2016-02-26,SP,3.95,False,False,True,True
Ireland,2016-02-26,DS,3.01,False,False,False,False
Ireland,2016-02-26,Green,2.72,False,False,False,False
Ireland,2016-02-26,RI,2.18,False,False,False,False
Ireland,2016-02-26,IC,1.47,False,False,False,False
Ireland,2016-02-26,one-seat,0.35,False,False,False,False
Italy,2001-05-13,FI-PdL,29.43,True,False,False,False
Italy,2001-05-13,DS,16.57,False,False,False,False
Italy,2001-05-13,DL-M,14.52,False,False,False,False
Italy,2001-05-13,AN,12.02,False,False,False,False
Italy,2001-05-13,PRC,5.03,False,False,True,True
Italy,2001-05-13,IdV,4.01,False,False,False,False
Italy,2001-05-13,LN,3.94,True,True,False,True
Italy,2001-05-13,CCD+CDU,3.22,False,False,False,False
Italy,2001-05-13,DE,2.40,False,False,False,False
Italy,2001-05-13,R,2.20,False,False,False,False
Italy,2001-05-13,FdV,2.17,False,False,False,False
Italy,2001-05-13,PdCI,1.67,False,False,True,True
Italy,2001-05-13,NPSI,0.95,False,False,False,False
Italy,2001-05-13,SVP,0.54,False,False,False,False
Italy,2001-05-13,UV,0.07,False,False,False,False
Italy,2006-04-09,CeS,30.43,False,False,False,False
Italy,2006-04-09,FI-PdL,23.60,True,False,False,False
Italy,2006-04-09,AN,12.01,False,False,False,False
Italy,2006-04-09,UC,6.75,False,False,False,False
Italy,2006-04-09,PRC,5.69,False,False,True,True
Italy,2006-04-09,LN,4.51,True,True,False,True
Italy,2006-04-09,R,2.53,False,False,False,False
Italy,2006-04-09,IdV,2.31,False,False,False,False
Italy,2006-04-09,PdCI,2.25,False,False,True,True
Italy,2006-04-09,FdV,2.00,False,False,False,False
Italy,2006-04-09,UDEUR,1.39,False,False,False,False
Italy,2006-04-09,LUP,1.08,False,False,False,False
Italy,2006-04-09,DCA,0.73,False,False,False,False
Italy,2006-04-09,SVP,0.47,False,False,False,False
Italy,2006-04-09,AIE,0.25,False,False,False,False
Italy,2006-04-09,one-seat,0.18,False,False,False,False
Italy,2006-04-09,ALD,0.09,False,False,False,False
Italy,2008-04-13,FI-PdL,38.23,True,False,False,False
Italy,2008-04-13,PD,34.04,False,False,False,False
Italy,2008-04-13,LN,8.29,True,True,False,True
Italy,2008-04-13,UC,5.85,False,False,False,False
Italy,2008-04-13,IdV,4.48,False,False,False,False
Italy,2008-04-13,PRC,3.16,False,False,True,True
Italy,2008-04-13,MSFT,2.46,False,True,False,True
Italy,2008-04-13,MpA,1.12,False,False,False,False
Italy,2008-04-13,SVP,0.40,False,False,False,False
Italy,2008-04-13,AIE,0.24,False,False,False,False
Italy,2008-04-13,ALD,0.08,False,False,False,False
Italy,2013-02-25,PD,26.27,False,False,False,False
Italy,2013-02-25,M5S,25.88,True,False,False,True
Italy,2013-02-25,FI-PdL,21.99,True,False,False,False
Italy,2013-02-25,SC,8.84,False,False,False,False
Italy,2013-02-25,LN,4.10,True,True,False,True
Italy,2013-02-25,S,3.25,False,False,True,False
Italy,2013-02-25,RC,2.30,False,False,True,True
Italy,2013-02-25,FdI-CN,1.97,True,True,False,True
Italy,2013-02-25,UC,1.79,False,False,False,False
Italy,2013-02-25,FiD,1.15,False,False,False,False
Italy,2013-02-25,CD,0.49,False,False,False,False
Italy,2013-02-25,SVP,0.43,False,False,False,False
Italy,2013-02-25,AIE,0.41,False,False,False,False
Italy,2013-02-25,USEI,0.13,False,False,False,False
Italy,2013-02-25,UV,0.05,False,False,False,False
Italy,2018-03-04,M5S,33.33,True,False,False,True
Italy,2018-03-04,PD,18.76,False,False,False,False
Italy,2018-03-04,LN,17.39,True,True,False,True
Italy,2018-03-04,FI-PdL,14.00,True,False,False,False
Italy,2018-03-04,FdI-CN,4.35,True,True,False,True
Italy,2018-03-04,S,3.39,False,False,True,False
Italy,2018-03-04,R,2.76,False,False,False,False
Italy,2018-03-04,UC,1.34,False,False,False,False
Italy,2018-03-04,PRC,1.13,False,False,True,True
Italy,2018-03-04,one-seat,0.58,False,False,False,False
Italy,2018-03-04,IdV,0.54,False,False,False,False
Italy,2018-03-04,SVP,0.41,False,False,False,False
Italy,2018-03-04,AIE,0.33,False,False,False,False
Italy,2018-03-04,USEI,0.21,False,False,False,False
Latvia,1998-10-03,TP,21.19,False,False,False,False
Latvia,1998-10-03,LC,18.05,False,False,False,False
Latvia,1998-10-03,NA/TB/LNNK,14.65,False,False,False,False
Latvia,1998-10-03,TSP,14.12,False,False,False,False
Latvia,1998-10-03,KDT,12.81,False,False,False,False
Latvia,1998-10-03,JP,7.31,False,False,False,False
Latvia,1998-10-03,LZS,2.47,False,False,False,False
Latvia,1998-10-03,LZP,2.29,False,False,False,False
Latvia,1998-10-03,TKL-ZP,1.73,False,False,False,False
Latvia,1998-10-03,DPS,1.60,False,False,False,False
Latvia,2002-10-05,JL,23.90,True,False,False,False
Latvia,2002-10-05,PCTVL,19.00,False,False,False,False
Latvia,2002-10-05,TP,16.60,False,False,False,False
Latvia,2002-10-05,LPP,9.50,False,False,False,False
Latvia,2002-10-05,ZZS,9.40,False,False,False,False
Latvia,2002-10-05,NA/TB/LNNK,5.40,False,False,False,False
Latvia,2002-10-05,LC,4.90,False,False,False,False
Latvia,2002-10-05,LSDSP,4.00,False,False,False,False
Latvia,2002-10-05,LG,1.60,False,False,False,False
Latvia,2002-10-05,SDP,1.50,False,False,False,False
Latvia,2002-10-05,SDLP,1.30,False,False,False,False
Latvia,2006-10-07,TP,19.56,False,False,False,False
Latvia,2006-10-07,ZZS,16.71,False,False,False,False
Latvia,2006-10-07,JL,16.38,True,False,False,False
Latvia,2006-10-07,S,14.42,False,False,False,False
Latvia,2006-10-07,LPP/LC,8.58,False,False,False,False
Latvia,2006-10-07,NA/TB/LNNK,6.94,False,False,False,False
Latvia,2006-10-07,PCTVL,6.03,False,False,False,False
Latvia,2006-10-07,LSDSP,3.50,False,False,False,False
Latvia,2006-10-07,SDLP,2.08,False,False,False,False
Latvia,2006-10-07,VL,1.48,False,False,False,False
Latvia,2006-10-07,JD,1.27,False,False,False,False
Latvia,2010-10-02,V,31.90,False,False,False,False
Latvia,2010-10-02,S,26.61,False,False,False,False
Latvia,2010-10-02,ZZS,20.11,False,False,False,False
Latvia,2010-10-02,NA/TB/LNNK,7.84,False,False,False,False
Latvia,2010-10-02,PLL,7.82,False,False,False,False
Latvia,2010-10-02,PCTVL,1.47,False,False,False,False
Latvia,2011-09-17,S,28.36,False,False,False,False
Latvia,2011-09-17,RP,20.83,True,False,False,False
Latvia,2011-09-17,V,18.83,False,False,False,False
Latvia,2011-09-17,NA/TB/LNNK,13.88,False,False,False,False
Latvia,2011-09-17,ZZS,12.22,False,False,False,False
Latvia,2011-09-17,LPP/LC,2.41,False,False,False,False
Latvia,2014-10-04,S,23.00,False,False,False,False
Latvia,2014-10-04,V,21.87,False,False,False,False
Latvia,2014-10-04,ZZS,19.53,False,False,False,False
Latvia,2014-10-04,NA/TB/LNNK,16.61,False,False,False,False
Latvia,2014-10-04,NsL,6.85,False,False,False,False
Latvia,2014-10-04,LRa,6.66,False,False,False,False
Latvia,2014-10-04,PCTVL,1.58,False,False,False,False
Latvia,2014-10-04,ViLa,1.18,False,False,False,False
Latvia,2018-10-06,S,19.92,False,False,False,False
Latvia,2018-10-06,KPV LV,14.33,False,False,False,False
Latvia,2018-10-06,JKP,13.67,False,False,False,False
Latvia,2018-10-06,LAAT,12.12,False,False,False,False
Latvia,2018-10-06,NA/TB/LNNK,11.08,False,False,False,False
Latvia,2018-10-06,ZZS,9.97,False,False,False,False
Latvia,2018-10-06,V,6.74,False,False,False,False
Latvia,2018-10-06,LRa,4.17,False,False,False,False
Latvia,2018-10-06,PCTVL,3.22,False,False,False,False
Latvia,2018-10-06,P,2.63,False,False,False,False
Lithuania,2000-10-08,LDDP,31.08,False,False,False,False
Lithuania,2000-10-08,NS,19.64,False,False,False,False
Lithuania,2000-10-08,LLiS,17.25,False,False,False,False
Lithuania,2000-10-08,TS-LK,8.62,False,False,False,False
Lithuania,2000-10-08,KDS,4.19,False,False,False,False
Lithuania,2000-10-08,LVP,4.08,False,False,False,False
Lithuania,2000-10-08,LKDP,3.07,False,False,False,False
Lithuania,2000-10-08,LCS,2.86,False,False,False,False
Lithuania,2000-10-08,KKSS,2.01,False,False,False,False
Lithuania,2000-10-08,LLRA,1.95,False,False,False,False
Lithuania,2000-10-08,UTL,1.47,False,False,False,False
Lithuania,2000-10-08,LLaS,1.27,False,False,False,False
Lithuania,2000-10-08,JL,1.15,False,False,False,False
Lithuania,2004-10-24,DP,28.44,True,False,False,False
Lithuania,2004-10-24,LSDP,20.65,False,False,False,False
Lithuania,2004-10-24,TS-LK,14.75,False,False,False,False
Lithuania,2004-10-24,TT-LDP,11.36,True,False,False,True
Lithuania,2004-10-24,LiCS,9.19,False,False,False,False
Lithuania,2004-10-24,LVLS,6.60,False,False,False,False
Lithuania,2004-10-24,LLRA,3.79,False,False,False,False
Lithuania,2004-10-24,KKSS,1.96,False,False,False,False
Lithuania,2004-10-24,LKDP,1.37,False,False,False,False
Lithuania,2008-10-12,TS-LK,19.72,False,False,False,False
Lithuania,2008-10-12,TPP,15.09,True,False,False,False
Lithuania,2008-10-12,TT-LDP,12.68,True,False,False,True
Lithuania,2008-10-12,LSDP,11.72,False,False,False,False
Lithuania,2008-10-12,DP,8.99,False,False,False,False
Lithuania,2008-10-12,LRLS,5.73,False,False,False,False
Lithuania,2008-10-12,LiCS,5.34,False,False,False,False
Lithuania,2008-10-12,LLRA,4.79,False,False,False,False
Lithuania,2008-10-12,LVLS,3.73,False,False,False,False
Lithuania,2008-10-12,NS,3.64,False,False,False,False
Lithuania,2008-10-12,SPF,3.24,False,False,True,True
Lithuania,2008-10-12,JL,1.75,False,False,False,False
Lithuania,2008-10-12,PDP,1.11,False,False,False,False
Lithuania,2012-10-14,DP,19.82,False,False,False,False
Lithuania,2012-10-14,LSDP,18.37,False,False,False,False
Lithuania,2012-10-14,TS-LK,15.08,False,False,False,False
Lithuania,2012-10-14,LRLS,8.57,False,False,False,False
Lithuania,2012-10-14,DK,7.99,True,False,False,False
Lithuania,2012-10-14,TT-LDP,7.31,True,False,False,True
Lithuania,2012-10-14,LLRA,5.83,False,False,False,False
Lithuania,2012-10-14,LVLS,3.88,False,False,False,False
Lithuania,2012-10-14,LiCS,2.06,False,False,False,False
Lithuania,2012-10-14,TAIP,1.76,False,False,False,False
Lithuania,2012-10-14,SPF,1.21,False,False,True,True
Lithuania,2012-10-14,KKSS,1.20,False,False,False,False
Lithuania,2016-10-09,TS-LK,22.63,False,False,False,False
Lithuania,2016-10-09,LVLS,22.45,False,False,False,False
Lithuania,2016-10-09,LSDP,15.04,False,False,False,False
Lithuania,2016-10-09,LRLS,9.45,False,False,False,False
Lithuania,2016-10-09,LCP,6.32,True,False,False,True
Lithuania,2016-10-09,LLRA,5.72,False,False,False,False
Lithuania,2016-10-09,TT-LDP,5.55,True,False,False,True
Lithuania,2016-10-09,DP,4.88,False,False,False,False
Lithuania,2016-10-09,LLS,2.23,False,False,False,False
Lithuania,2016-10-09,LZP,2.03,False,False,False,False
Lithuania,2016-10-09,one-seat,1.80,False,False,False,False
Lithuania,2016-10-09,no-seat,1.05,False,False,False,False
Luxembourg,1999-06-13,CSV,29.72,False,False,False,False
Luxembourg,1999-06-13,LSAP,23.74,False,False,False,False
Luxembourg,1999-06-13,DP,21.59,False,False,False,False
Luxembourg,1999-06-13,AR|ADR,10.36,True,False,False,True
Luxembourg,1999-06-13,Greng,9.10,False,False,False,False
Luxembourg,1999-06-13,DL,3.76,False,False,True,True
Luxembourg,1999-06-13,GLA,1.09,False,False,False,False
Luxembourg,2004-06-13,CSV,35.81,False,False,False,False
Luxembourg,2004-06-13,LSAP,25.43,False,False,False,False
Luxembourg,2004-06-13,DP,14.94,False,False,False,False
Luxembourg,2004-06-13,Greng,11.54,False,False,False,False
Luxembourg,2004-06-13,AR|ADR,9.04,True,False,False,True
Luxembourg,2004-06-13,DL,2.01,False,False,True,True
Luxembourg,2004-06-13,KPL,1.15,False,False,False,False
Luxembourg,2009-06-07,CSV,38.04,False,False,False,False
Luxembourg,2009-06-07,LSAP,21.56,False,False,False,False
Luxembourg,2009-06-07,DP,14.98,False,False,False,False
Luxembourg,2009-06-07,Greng,11.71,False,False,False,False
Luxembourg,2009-06-07,AR|ADR,8.13,True,False,False,True
Luxembourg,2009-06-07,DL,3.29,False,False,True,True
Luxembourg,2009-06-07,KPL,1.47,False,False,False,False
Luxembourg,2013-10-20,CSV,33.68,False,False,False,False
Luxembourg,2013-10-20,LSAP,20.28,False,False,False,False
Luxembourg,2013-10-20,DP,18.25,False,False,False,False
Luxembourg,2013-10-20,Greng,10.13,False,False,False,False
Luxembourg,2013-10-20,AR|ADR,6.64,True,False,False,True
Luxembourg,2013-10-20,DL,4.94,False,False,True,True
Luxembourg,2013-10-20,Pi,2.94,False,False,False,False
Luxembourg,2013-10-20,KPL,1.64,False,False,False,False
Luxembourg,2013-10-20,PID,1.50,False,False,False,False
Luxembourg,2018-10-14,CSV,27.08,False,False,False,False
Luxembourg,2018-10-14,DP,16.40,False,False,False,False
Luxembourg,2018-10-14,LSAP,15.72,False,False,False,False
Luxembourg,2018-10-14,Greng,14.10,False,False,False,False
Luxembourg,2018-10-14,AR|ADR,8.02,True,False,False,True
Luxembourg,2018-10-14,Pi,6.20,False,False,False,False
Luxembourg,2018-10-14,DL,4.72,False,False,True,True
Luxembourg,2018-10-14,KPL,1.07,False,False,False,False
Malta,1998-09-05,PN,51.81,False,False,False,False
Malta,1998-09-05,PL,46.97,False,False,False,False
Malta,1998-09-05,AD,1.21,False,False,False,False
Malta,2003-04-12,PN,51.79,False,False,False,False
Malta,2003-04-12,PL,47.51,False,False,False,False
Malta,2003-04-12,AD,0.68,False,False,False,False
Malta,2008-03-08,PN,49.34,False,False,False,False
Malta,2008-03-08,PL,48.79,False,False,False,False
Malta,2008-03-08,AD,1.31,False,False,False,False
Malta,2013-03-09,PL,54.83,False,False,False,False
Malta,2013-03-09,PN,43.34,False,False,False,False
Malta,2013-03-09,AD,1.80,False,False,False,False
Malta,2017-06-03,PL,55.04,False,False,False,False
Malta,2017-06-03,PN,43.68,False,False,False,False
Malta,2017-06-03,AD,0.83,False,False,False,False
Netherlands,1998-05-06,PvdA,28.98,False,False,False,False
Netherlands,1998-05-06,VVD,24.69,False,False,False,False
Netherlands,1998-05-06,CDA,18.37,False,False,False,False
Netherlands,1998-05-06,D66,8.99,False,False,False,False
Netherlands,1998-05-06,GL,7.27,False,False,False,False
Netherlands,1998-05-06,SP,3.53,True,False,True,True
Netherlands,1998-05-06,RPF,2.03,False,False,False,False
Netherlands,1998-05-06,SGP,1.78,False,False,False,True
Netherlands,1998-05-06,GPV,1.26,False,False,False,False
Netherlands,1998-05-06,CD,0.61,False,False,False,False
Netherlands,2002-05-15,CDA,27.93,False,False,False,False
Netherlands,2002-05-15,LPF,17.00,True,True,False,True
Netherlands,2002-05-15,VVD,15.44,False,False,False,False
Netherlands,2002-05-15,PvdA,15.11,False,False,False,False
Netherlands,2002-05-15,GL,6.95,False,False,False,False
Netherlands,2002-05-15,SP,5.90,True,False,True,True
Netherlands,2002-05-15,D66,5.10,False,False,False,False
Netherlands,2002-05-15,CU,2.54,False,False,False,False
Netherlands,2002-05-15,SGP,1.72,False,False,False,True
Netherlands,2002-05-15,LN,1.61,False,False,False,False
Netherlands,2002-05-15,AOV|VSP,0.41,False,False,False,False
Netherlands,2003-01-22,CDA,28.62,False,False,False,False
Netherlands,2003-01-22,PvdA,27.26,False,False,False,False
Netherlands,2003-01-22,VVD,17.91,False,False,False,False
Netherlands,2003-01-22,SP,6.32,True,False,True,True
Netherlands,2003-01-22,LPF,5.70,True,True,False,True
Netherlands,2003-01-22,GL,5.14,False,False,False,False
Netherlands,2003-01-22,D66,4.07,False,False,False,False
Netherlands,2003-01-22,CU,2.12,False,False,False,False
Netherlands,2003-01-22,SGP,1.56,False,False,False,True
Netherlands,2003-01-22,PvdD,0.49,False,False,False,True
Netherlands,2006-11-22,CDA,26.51,False,False,False,False
Netherlands,2006-11-22,PvdA,21.19,False,False,False,False
Netherlands,2006-11-22,SP,16.58,True,False,True,True
Netherlands,2006-11-22,VVD,14.67,False,False,False,False
Netherlands,2006-11-22,PVV,5.89,True,True,False,True
Netherlands,2006-11-22,GL,4.60,False,False,False,False
Netherlands,2006-11-22,CU,3.97,False,False,False,False
Netherlands,2006-11-22,D66,1.96,False,False,False,False
Netherlands,2006-11-22,PvdD,1.83,False,False,False,True
Netherlands,2006-11-22,SGP,1.56,False,False,False,True
Netherlands,2006-11-22,no-seat,0.64,False,False,False,False
Netherlands,2010-06-09,VVD,20.49,False,False,False,False
Netherlands,2010-06-09,PvdA,19.63,False,False,False,False
Netherlands,2010-06-09,PVV,15.45,True,True,False,True
Netherlands,2010-06-09,CDA,13.61,False,False,False,False
Netherlands,2010-06-09,SP,9.82,True,False,True,True
Netherlands,2010-06-09,D66,6.95,False,False,False,False
Netherlands,2010-06-09,GL,6.67,False,False,False,False
Netherlands,2010-06-09,CU,3.24,False,False,False,False
Netherlands,2010-06-09,SGP,1.74,False,False,False,True
Netherlands,2010-06-09,PvdD,1.30,False,False,False,True
Netherlands,2010-06-09,one-seat,0.56,False,False,False,False
Netherlands,2012-09-12,VVD,26.58,False,False,False,False
Netherlands,2012-09-12,PvdA,24.84,False,False,False,False
Netherlands,2012-09-12,PVV,10.08,True,True,False,True
Netherlands,2012-09-12,SP,9.65,True,False,True,True
Netherlands,2012-09-12,CDA,8.51,False,False,False,False
Netherlands,2012-09-12,D66,8.03,False,False,False,False
Netherlands,2012-09-12,CU,3.13,False,False,False,False
Netherlands,2012-09-12,GL,2.33,False,False,False,False
Netherlands,2012-09-12,SGP,2.09,False,False,False,True
Netherlands,2012-09-12,PvdD,1.93,False,False,False,True
Netherlands,2012-09-12,50+,1.88,False,False,False,True
Netherlands,2012-09-12,no-seat,0.32,False,False,False,False
Netherlands,2017-03-15,VVD,21.30,False,False,False,False
Netherlands,2017-03-15,PVV,13.10,True,True,False,True
Netherlands,2017-03-15,CDA,12.40,False,False,False,False
Netherlands,2017-03-15,D66,12.20,False,False,False,False
Netherlands,2017-03-15,SP,9.10,True,False,True,True
Netherlands,2017-03-15,GL,9.10,False,False,False,False
Netherlands,2017-03-15,PvdA,5.70,False,False,False,False
Netherlands,2017-03-15,CU,3.40,False,False,False,False
Netherlands,2017-03-15,PvdD,3.20,False,False,False,True
Netherlands,2017-03-15,50+,3.10,False,False,False,True
Netherlands,2017-03-15,SGP,2.10,False,False,False,True
Netherlands,2017-03-15,DENK,2.10,False,False,False,False
Netherlands,2017-03-15,FvD,1.80,False,False,False,False
Netherlands,2017-03-15,no-seat,0.40,False,False,False,False
Poland,2001-09-23,SLD,41.04,False,False,False,False
Poland,2001-09-23,PO,12.70,False,False,False,False
Poland,2001-09-23,SRP,10.20,True,False,False,True
Poland,2001-09-23,PiS,9.50,False,False,False,False
Poland,2001-09-23,PSL,9.00,False,False,False,False
Poland,2001-09-23,LPR,7.90,True,True,False,True
Poland,2001-09-23,AWS,5.60,False,False,False,False
Poland,2001-09-23,D|W|U,3.10,False,False,False,False
Poland,2001-09-23,MN,0.40,False,False,False,False
Poland,2005-09-25,PiS,27.00,True,True,False,True
Poland,2005-09-25,PO,24.10,False,False,False,False
Poland,2005-09-25,SRP,11.40,True,False,False,True
Poland,2005-09-25,SLD,11.30,False,False,False,False
Poland,2005-09-25,LPR,8.00,True,True,False,True
Poland,2005-09-25,PSL,7.00,False,False,False,False
Poland,2005-09-25,SDPL,3.89,False,False,False,False
Poland,2005-09-25,D|W|U,2.45,False,False,False,False
Poland,2005-09-25,UPR|KNP,1.57,False,False,False,False
Poland,2005-09-25,ROP,1.05,False,False,False,False
Poland,2005-09-25,MN,0.29,False,False,False,False
Poland,2007-10-19,PO,41.51,False,False,False,False
Poland,2007-10-19,PiS,32.11,True,True,False,True
Poland,2007-10-19,LiD,13.15,False,False,False,False
Poland,2007-10-19,PSL,8.91,False,False,False,False
Poland,2007-10-19,SRP,1.53,True,False,False,True
Poland,2007-10-19,LPR,1.30,True,True,False,True
Poland,2007-10-19,MN,0.20,False,False,False,False
Poland,2011-10-09,PO,39.18,False,False,False,False
Poland,2011-10-09,PiS,29.89,True,True,False,True
Poland,2011-10-09,RP,10.02,False,False,False,False
Poland,2011-10-09,PSL,8.36,False,False,False,False
Poland,2011-10-09,SLD,8.24,False,False,False,False
Poland,2011-10-09,PjN,2.19,False,False,False,False
Poland,2011-10-09,UPR|KNP,1.06,False,False,False,False
Poland,2011-10-09,MN,0.19,False,False,False,False
Poland,2015-10-25,PiS,37.58,True,True,False,True
Poland,2015-10-25,PO,24.09,False,False,False,False
Poland,2015-10-25,K,8.81,True,True,False,True
Poland,2015-10-25,N,7.60,False,False,False,False
Poland,2015-10-25,SLD,7.55,False,False,False,False
Poland,2015-10-25,PSL,5.13,False,False,False,False
Poland,2015-10-25,KORWIN,4.76,False,True,False,True
Poland,2015-10-25,Razem,3.62,False,False,True,False
Poland,2015-10-25,MN,0.18,False,False,False,False
Portugal,1999-10-10,PS,44.96,False,False,False,False
Portugal,1999-10-10,PSD,32.98,False,False,False,False
Portugal,1999-10-10,CDU,9.18,False,False,True,True
Portugal,1999-10-10,CDS-PP,8.51,False,False,False,False
Portugal,1999-10-10,BE,2.49,False,False,True,True
Portugal,1999-10-10,PCTP/MRPP,0.75,False,False,False,False
Portugal,2002-03-17,PSD,41.01,False,False,False,False
Portugal,2002-03-17,PS,38.55,False,False,False,False
Portugal,2002-03-17,CDS-PP,8.90,False,False,False,False
Portugal,2002-03-17,CDU,7.08,False,False,True,True
Portugal,2002-03-17,BE,2.79,False,False,True,True
Portugal,2002-03-17,PCTP/MRPP,0.67,False,False,False,False
